id,collection,bookNumber,bookName,chapterId,hadithNumber,text,gradedBy,grade
adab215,adab,10,Al-Adab Al-Mufrad,110,215,"Jabir ibn 'Abdullah al-Ansari reported that the Prophet, may Allah bless him and grant him peace, said, ""Whoever has a favour done for him should repay it. If he cannot find anything he can use to repay it, he should praise the one who did it. When he praises him, he thanks him. If he is silent, he is ungrateful to him. If someone adorns himself with something he has not been given, it is as if he was wearing a false garment.""",Al-Albani,Sahih
adab216,adab,10,Al-Adab Al-Mufrad,110,216,"Ibn 'Umar reported that the Messenger of Allah, may Allah bless him and grant him peace, said, ""Anyone who seeks refuge in Allah will find refuge with Him. Anyone who asks from Allah will be receive. Anyone who does a favour should repay it. If you do not find anything, then make supplication for the doer of the favour so that he knows that you have repaid him.""",Al-Albani,Sahih
adab217,adab,10,Al-Adab Al-Mufrad,111,217,"Anas reported that the Muhajirun said, ""Messenger of Allah, the Ansar have taken all the reward!"" He said, ""No, not as long as you make supplication for them and praise them for it.""",Al-Albani,Sahih
adab218,adab,10,Al-Adab Al-Mufrad,112,218,"Abu Hurayra reported that the Prophet, may Allah bless him and grant him peace, said, ""He who does not thank people does not thank Allah.""",Al-Albani,Sahih
adab219,adab,10,Al-Adab Al-Mufrad,112,219,"Abu Hurayra reported that the Prophet, may Allah bless him and grant him peace, said, ""Allah ta'ala said to the self, 'Go forth.' It replied, 'I only go forth reluctantly.'""",Al-Albani,Sahih
adab220,adab,10,Al-Adab Al-Mufrad,113,220,"Abu Dharr reported that the Prophet, may Allah bless him and grant him peace, was asked, ""What action is best?"" He replied, ""Belief in Allah and jihad in His way."" He was asked, ""Which slaves are best?"" He replied, ""The highest in price and most precious to their people."" He said, ""What do you think I should do if I am unable to fight?"" He replied, ""Help someone in trouble or work for someone who does not work."" He asked, ""What do you think that I should do if I am too weak (to act accordingly)?"" He replied, ""Spare people your evil. That is a sadaqa which you bestow on yourself.""",Al-Albani,Sahih
adab221,adab,11,Al-Adab Al-Mufrad,114,221,"Qabisa ibn Burma al-Asadi said, ""I was with the Messenger of Allah, may Allah bless him and grant him peace, and I heard him say, 'The people of correctness in this world are the people of correctness in the Next World. The people of the incorrect in this world are the people of the incorrect in the Next World.""",Al-Albani,Sahih (li ghairih)
adab222,adab,11,Al-Adab Al-Mufrad,114,222,"Harmala ibn 'Abdullah went to the Prophet, may Allah bless him and grant him peace, and stayed with him until the Prophet, may Allah bless him and grant him peace, until the Prophet, may Allah bless him and grant him peace, recognised him. He said, ""When we set out, I told myself, 'By Allah, I will go to the Prophet, may Allah bless him and grant him peace, so that I will have more knowledge. I went in the evening until I was in front of him. I asked, 'What do you command me to do?' He replied, 'Harmala, do what is correct and avoid the incorrect.' Then I went back to the caravan. Then I came back again until I was in my place near him. I asked, 'Messenger of Allah, what do you command me to do?' He replied, 'Harmala, do what is correct and avoid the incorrect. Find out what you like to hear people tell you when you are with them. When you leave me, behave in that manner. Find out what you dislike for people to day to you. When you leave me, avoid that.' When I returned, I thought that these two statements did not omit anything.""",Al-Albani,Da'if
adab223,adab,11,Al-Adab Al-Mufrad,114,223,"Salman said, ""The people of correctness in this world are the people of correctness in the Next World.""",,
adab224,adab,11,Al-Adab Al-Mufrad,115,224,"Jabir ibn 'Abdullah reported that the Messenger of Allah, may Allah bless him and grant him peace, said, ""Every correct action is sadaqa.""",Al-Albani,Sahih
adab225,adab,11,Al-Adab Al-Mufrad,115,225,"Abu Musa reported that the Prophet, may Allah bless him and grant him peace, said, ""Every Muslim must give sadaqa."" They said, ""And if he does not find anything (to give)?"" He replied, ""Then he should work his hands, benefit himself and then give sadaqa."" They asked, ""And if he is unable to or does not do it?"" He replied, ""Then he should help someone with a great need."" They said, ""And if he does not do it?"" He replied, ""Then he should command the good or command the correct."" They said, ""And if he does not do that?"" They said, ""He should refrain from evil. That is sadaqa for him.""",Al-Albani,Sahih
adab226,adab,11,Al-Adab Al-Mufrad,115,226,Same as 220.,Al-Albani,Sahih
adab227,adab,11,Al-Adab Al-Mufrad,115,227,"Abu Dharr reported that it was said, ""Messenger of Allah, the wealthy people have taken all the rewards. They pray as we pray. They fast as we fast, but they give sadaqa from their excess wealth."" He said, ""Has Allah not given you something to give as sadaqa? Every time you praise or glorify Allah, that is sadaqa. There is sadaqa is sexual intercourse."" He was asked, ""Is there sadaqa in satisfying one's appetite?"" He replied, ""If he does it in a haram manner, is that not a wrong action? Similarly if he does it in a halal manner, he receives a reward.""",Al-Albani,Sahih
adab228,adab,11,Al-Adab Al-Mufrad,116,228,"Abu Barza al-Aslami said, ""I said, 'Messenger of Allah, show me an action by which I will enter the Garden!"" He said, 'Remove harmful things from people's path.'""",Al-Albani,Sahih
adab229,adab,11,Al-Adab Al-Mufrad,116,229,"Abu Hurayra reported that the Prophet, may Allah bless him and grant him peace, said, ""A man came across a thorn in the road and said, 'I will remove this thorn so that it does not harm a Muslim man.' For that reason he was forgiven.""",Al-Albani,Sahih
adab230,adab,11,Al-Adab Al-Mufrad,116,230,"Abu Dharr reported that the Messenger of Allah, may Allah bless him and grant him peace, said, ""I was shown the actions of my Community - both good and evil - and I found that one of their good actions is removing harmful things from the road, I found that one of the evil actions was spit in the mosque which is not buried.""",Al-Albani,Sahih
adab231,adab,11,Al-Adab Al-Mufrad,117,231,"Abdullah ibn al-Khatami reported that the Messenger of Allah, may Allah bless him and grant him peace, said, ""Every act of kindness is sadaqa.""",Al-Albani,Sahih
adab232,adab,11,Al-Adab Al-Mufrad,117,232,"Anas said, ""When the Prophet, may Allah bless him and grant him peace, was given something, he used to say, 'Take it to so-and-so. She was a friend of Khadija's. Take it to the house of so-and-so. She loved Khadija.""",Al-Albani,Hasan
adab233,adab,11,Al-Adab Al-Mufrad,117,233,"Same as 231, but from Hudhayfa.",Al-Albani,Sahih
adab234,adab,11,Al-Adab Al-Mufrad,118,234,"Amr ibn Qurra al-Kindi said, ""My father offered his sister in marriage to Salman. He refused and then married a mawla of his called Buqayra. Abu Qurra heard that there were bad feelings between Hudhayfa and Salman. He went to talk to him (Salman) about this. He was told that he was in a vegetable garden which belonged to him and went and met him there. Salman had a sack of vegetables. He put his stick in the knot of the sack and put it on his shoulder. Abu Qurra asked, 'Abu 'Abdullah, what is the trouble between you and Hudhayfa?' Salman replied, 'Man is prone to be impetuous.' (17:11)",Al-Albani,Hasan
adab235,adab,11,Al-Adab Al-Mufrad,118,235,"Ibn 'Abbas said, "" 'Umar said, 'Let us go forth to the land of our people.' Ubayy ibn Ka'b and I were at the back of the people. A cloud gathered. Ubayy said, 'O Allah, remove its harm from us!' We met the people and their mounts were wet. They said, 'What fell on us did not fall on you!' I said, 'He asked Allah Almighty to remove its harm from us.' 'Umar said, 'Why didn't you include us in your supplication?'""",Al-Albani,Da'if
adab236,adab,11,Al-Adab Al-Mufrad,119,236,"Abu Salama said, ""We went to Abu Sa'id al-Khudri with a friend. I said, 'Will you go with us to the date palms?' He went out wearing a black-bordered cloak of his.""",Al-Albani,Sahih
adab237,adab,11,Al-Adab Al-Mufrad,119,237,"Umm Musa said, ""I heard 'Ali say that the Prophet, may Allah bless him and grant him peace, commanded 'Abdullah ibn Mas'ud to climb a tree and bring him something from it. His Companions looked at 'Abdullah's thigh and laughed at its thinness. The Messenger of Allah, may Allah bless him and grant him peace, said, 'Why are you laughing? 'Abdullah's foot is heavier in the balance than the mountain of Uhud.'""",Al-Albani,Sahih (li ghairih)
adab238,adab,12,Al-Adab Al-Mufrad,120,238,"Abu Hurayra said, ""A believer is the mirror of his brother. When he sees a fault in it, he should correct it.""",Al-Albani,Hasan
adab239,adab,12,Al-Adab Al-Mufrad,120,239,"Abu Hurayra reported that the Prophet, may Allah bless him and grant him peace, said, ""A believer is the mirror of his brother. A believer is the brother of another believer. He protects him against loss and defends him behind his back.""",Al-Albani,Hasan
adab240,adab,12,Al-Adab Al-Mufrad,120,240,"Al-Mustawrid reported that the Prophet, may Allah bless him and grant him peace, said, ""If anyone eats a meal at the expense of a Muslim's honour, Allah will feed him a like amount of Hellfire. If anyone clothes himself with a garment at the expense of a Muslim's honour, Allah will clothe him with a like amount of Hellfire. If anyone achieves a position of showing-off and hypocrisy at the expense of a Muslim's honour, Allah will put him in a position of showing-off and hypocrisy on the Day of Rising.",Al-Albani,Sahih
adab241,adab,12,Al-Adab Al-Mufrad,121,241,"Abdullah ibn as-Sa'ib reported that his grandfather said, ""I heard the Messenger of Allah, may Allah bless him and grant him peace, say, 'None of you should take the goods of his companion, either in jest or seriously. When one of you takes his companion's staff, he should return it to him.'""",Al-Albani,Hasan
adab242,adab,12,Al-Adab Al-Mufrad,122,242,"Abu Mas'ud al-Ansari said, ""A man came to the Prophet, may Allah bless him and grant him peace, and said, 'My camel has become exhausted, so give me a mount.' He replied, 'I do not have any. But go to so-and-so and perhaps he will give you one.' He went to that man and he gave him a mount. Then he went back to the Prophet, may Allah bless him and grant him peace, and told him. He said, 'Whoever guides to good has the like of the reward of the person who actually does it.'""",Al-Albani,Sahih
adab243,adab,12,Al-Adab Al-Mufrad,123,243,"Anas reported that a Jewish woman brought the Prophet, may Allah bless him and grant him peace, poisoned sheep. He ate from it and she was brought. It was asked, ""Should we not kill her?"" ""No,"" he replied.",Al-Albani,Sahih
adab244,adab,12,Al-Adab Al-Mufrad,123,244,"Abdullah ibn az-Zubayr said on the minbar, ""Make allowances for people and command what is right and turn away from the ignorant."" (7:199) He said, ""By Allah, we are only commanded by this ayat to accept people's character. By Allah, I will accept people's character as long as I am with them.""",Al-Albani,Sahih
