id,collection,bookNumber,bookName,chapterId,hadithNumber,text,gradedBy,grade
muslim918c,muslim,11,Muslim,2,918c,"Umm Salama, the wife of the Messenger of Allah (way peace be upon him), reported Allah's Messenger (ﷺ) saying like the hadith transmitted by Abu Usama, but with this addition that she said:"" When Abu Salama died I said: Who is better than Abu Salama, the Companion of the Messenger of Allah (ﷺ), and Allah decided for me and I said (these words contained in the supplication mentioned above) and I was married to the Messenger of Allah (ﷺ).",,Sahih
muslim919,muslim,11,Muslim,3,919,"Umm Salama reported Allah's Messenger (ﷺ) as saying: Whenever you visit the sick or the dead, supplicate for good because angels say"" Amen"" to whatever you say. She added: When Abu Salama died, I went to the Messenger of Allah (ﷺ) and said: Messenger of Allah, Abu Salama has died. He told me to recite:"" O Allah! forgive me and him (Abu Salama) and give me a better substitute than he."" So I said (this), and Allah gave me in exchange Muhammad, who is better for me than him (Abu Salama).",,Sahih
muslim920a,muslim,11,Muslim,4,920a,"Umm Salama reported: The Messenger of Allah (may peace be upon came to Abu Salama (as he died). His eyes were fixedly open. He closed them, and then said: When the soul is taken away the sight follows it. Some of the people of his family wept and wailed. So he said: Do not supplicate for yourselves anything but good, for angels say"" Amen"" to what you say. He then said: O Allah, forgive Abu Salama, raise his degree among those who are rightly guided, grant him a successor in his descendants who remain. Forgive us and him, O Lord of the Universe, and make his grave spacious, and grant him light in it.",,Sahih
muslim920b,muslim,11,Muslim,4,920b,"This hadith has been narrated by Khalid al Hadhdha' with the same chain of transmitters but with this alteration that he said: (O Allah! ) let Thee be the caretaker of what is left by him, and he said: Grant him expansion of the grave, but he did not say: Make his grave spacious. Khalid said: He supplicated for the seventh (thing too) which I have forgotten.",,Sahih
muslim921a,muslim,11,Muslim,5,921a,Abu Huraira reported Allah's Messenger (ﷺ) as saying: Did you not see when the man died and his eyes were fixedly open? He (Abu Huraira) said: Yes. He (the Holy Prophet) said: It is due to the fact that when (the soul leaves the body) his eyesight follows the soul.,,Sahih
muslim921b,muslim,11,Muslim,5,921b,This hadith is narrated on the authority of 'Ala' with the same chain of transmitters.,,Sahih
muslim922,muslim,11,Muslim,6,922,"Umm Salama reported: When Abu Salama died I said: I am a stranger in a strange land; I shall weep for him in a manner that would be talked of. I made preparation for weeping for him when a woman from the upper side of the city came there who intended to help me (in weeping). She happened to come across the Messenger of Allah (ﷺ) and he said: Do you intend to bring the devil into a house from which Allah has twice driven him out? I (Umm Salama), therefore, refrained from weeping and I did not weep.",,Sahih
muslim923a,muslim,11,Muslim,6,923a,"Usama b. Zaid reported: While we were with the Messenger of Allah (ﷺ), one of his daughters sent to him (the Messenger) to call him and inform him that her child or her son was dying. The Messenger of Allah (ﷺ) told the messenger to go back and tell her that what Allah had taken belonged to Him, and to him belonged what He granted; and He has an appointed time for everything. So you (the messenger) order her to show endurance and seek reward from Allah. The messenger came back and said: She adjures him to come to her. He got up to go accompanied by Sa'd b. 'Ubada, Mu'adh b. Jabal, and I also went along with them. The child was lifted to him and his soul was feeling as restless as if it was in an old (waterskin). His (Prophet's) eyes welled up with tears. Sa'd said: What is this, Messenger of Allah? He replied: This is compassion which Allah has placed in the hearts of His servants, and God shows compassion only to those of His servants who are compassionate.",,Sahih
muslim923b,muslim,11,Muslim,6,923b,This hadith has been narrated by another chain of transmitters on the authority of 'Asim al-Ahwal.,,Sahih
muslim924,muslim,11,Muslim,6,924,"Abdullah b. 'Umar said that Sa'd b. Ubada complained of illness. The Messenger of Allah (ﷺ) came to visit him accompanied by 'Abd al-Rahman b. 'Auf, Sa'd b. Abi Waqqas and 'Abdullah b. Mas'ud. As he entered (his room) he found him in a swoon. Upon this he said: Has he died? They said: Messenger of Allah, it is not so. The Messenger of Allah (ﷺ) wept. When the people saw Allah's Messenger (ﷺ) weeping, they also began to weep. He said. Listen, Allah does not punish for the tears that the eye sheds or the grief the heart feels, but He punishes for this (pointing to his tongue), or He may show mercy.",,Sahih
muslim925,muslim,11,Muslim,7,925,"Abdullah b. 'Umar reported: While we were sitting with the Messenger of Allah (ﷺ), a person, one of the Ansar, came to him and greeted him. The Ansari then turned back. Upon this the Messenger of Allah (ﷺ) said: o brother of Ansar, how is my brother Sa'd be 'Ubada? He said: He is better. The Messenger of Allah (ﷺ) said: Who amongst you would visit him? He (the Holy Prophet) stood up and we also got up along with him, and we were more than ten persons. We had neither shoes with us, nor socks, nor caps, nor shirts. We walked on the barren land till we came to him. The people around him kept away till the Messenger of Allah (ﷺ) and his Companions with him came near him (Sa'd b. 'Ubada).",,Sahih
muslim926a,muslim,11,Muslim,8,926a,Anas b. Malik reported Allah's Messenger (ﷺ) as saying: Endurance is to be shown at the first blow.,,Sahih
muslim926b,muslim,11,Muslim,8,926b,"Anas b. Malik reported that Allah's Messenger (ﷺ) came to a woman who had been weeping for her (dead) child, and said to her: Fear Allah and show endurance. She (not recognising him) said: You have not been afflicted as I have been. When he (the Holy Prophet) had departed, it was said to her that he was the Messenger of Allah (ﷺ), she was mortally shocked. She came to his door and she did not find doorkeepers at his door. She said: Messenger of Allah. I did not recognise you. He said: Endurance is to be shown at first blow, or at the first blow.",,Sahih
muslim926c,muslim,11,Muslim,8,926c,"A hadith like this is narrated with the same chain of transmitters but with the addition of these words:"" The Messenger of Allah (ﷺ) happened to pass by a woman (who was sitting) by the side of a grave.""",,Sahih
muslim927a,muslim,11,Muslim,9,927a,"Abdullah b. 'Umar reported that Hafsa wept for 'Umar (when he was about to die). He ('Umar) said: Be quiet, my daughter. Don't you know that the Messenger of Allah (ﷺ) had said:"" The deceased is punished because of his family's weeping over the death""?",,Sahih
muslim927b,muslim,11,Muslim,9,927b,Umar reported Allah's Messenger (ﷺ) as saying: The dead is punished in the grave because of wailing on it.,,Sahih
muslim927c,muslim,11,Muslim,9,927c,The same hadith is narrated on the authority of 'Umar through another chain of transmitters.,,Sahih
muslim927d,muslim,11,Muslim,9,927d,"Ibn 'Umar reported: When 'Umar was wounded he fainted, and there was a loud lamentation over him. When he regained consciousness he said: Didn't you know that the Messenger of Allah (ﷺ) said:"" The dead is punished because of the weeping of the living""?",,Sahih
muslim927e,muslim,11,Muslim,9,927e,"Abu Burda narrated on the authority of his father that when 'Umar was wounded Suhaib uttered (loudly in lamentation): O brother! Upon this 'Umar said: Suhaib, did you not know that the Messenger of Allah (ﷺ) said:"" The dead is punished because of the lamentation of the living""?",,Sahih
muslim927f,muslim,11,Muslim,9,927f,"Abu Musa reported that when 'Umar was wounded, there came Suhaib from his house and went to 'Umar and stood by his side, and began to wail. Upon this 'Umar said: What are you weeping for? Are you weeping for me? He said: By Allah, it is for you that I weep, O Commander of the believers. He said: By Allah, you already know that the Messenger of Allah (ﷺ) had said: He who is lamented upon is punished. I made a mention of it to Musa b. Talha, and he said that 'A'isha told that it concerned the Jews (only).",,Sahih
muslim927g,muslim,11,Muslim,9,927g,"Anas reported that when 'Umar b. Khattab was wounded Hafsa lamented for him. Upon this he said: O Hafsa, did you not hear the Messenger of Allah (ﷺ) saying:"" One who is lamented would be punished""? Suhaib also lamented over him. 'Umar told him also: O Suhaib, didn't you know that one who is lamented is punished?",,Sahih
